id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
34646,boardgame,Zahlenklau,1994,2,4,20,20,20,0,0,0,0,2,0,0,0,0,0,0
34647,boardgame,Wuffi komm heim!,1996,2,4,20,20,20,3,0,0,0,2,0,0,0,1,0,0
34648,boardgame,Froschknig,1985,2,5,20,20,20,5,1,7,0,3,0,0,0,0,0,0
34649,boardgame,The Fish Game,2006,2,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0
34650,boardgame,Mein erstes Rechenspiel: Wir rechnen von 1 bis 20,0,2,4,15,15,15,0,0,0,0,1,0,0,0,0,0,0
34652,boardgame,Crisis 2020,2007,2,2,90,90,90,0,21,6.64286,0,75,5,16,35,15,4,1.75
34653,boardgame,"I Say, Holmes!",2007,3,8,45,45,45,0,24,6.02083,0,76,7,11,21,18,3,1.3333
34654,boardgame,The Stop Light Game,1989,2,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0
34656,boardgameexpansion,March Madness '97: Tournament Scenario Pack,1997,2,2,0,0,0,0,3,7.66667,0,19,2,1,3,3,0,0
34657,boardgameexpansion,Dragon Pass Conventions for Perilous Encounters,1980,2,8,120,120,120,0,0,0,0,3,0,0,1,1,0,0
34658,boardgame,Scrabble Junior: Dora the Explorer Edition,2005,1,4,0,0,0,4,4,4.125,0,14,2,0,3,2,0,0
34660,boardgame,AppLEOpoly,1989,2,6,180,180,180,0,0,0,0,0,0,0,0,0,0,0
34661,boardgame,Greater Miamiopoly,1989,2,4,180,180,180,0,0,0,0,0,0,0,0,0,0,0
34662,boardgame,Puppy-opoly,0,2,4,0,0,0,5,3,6,0,10,0,0,1,5,1,1
34663,boardgame,Pony-opoly,0,2,4,0,0,0,5,1,5,0,6,0,0,1,0,0,0
34664,boardgame,W.V.U.-opoly,0,2,5,60,60,60,8,4,5.75,0,3,0,0,0,1,1,1
34665,boardgame,Beaveropoly,0,2,5,45,45,45,8,2,5,0,9,1,0,0,0,0,0
34666,boardgame,Cowboyopoly,0,2,5,45,45,45,8,0,0,0,1,0,0,0,0,0,0
34667,boardgame,N.Carolinaopoly,1988,2,6,45,45,45,8,2,4,0,4,0,0,0,1,0,0
34668,boardgame,N.C. Stateopoly,0,2,5,45,45,45,8,1,6,0,3,0,0,0,0,0,0
34669,boardgame,Orangeopoly,0,2,5,60,60,60,8,0,0,0,2,1,0,0,0,0,0
34670,boardgame,Sooneropoly,0,2,5,45,45,45,8,1,3,0,4,0,0,0,0,0,0
34671,boardgame,South Carolinaopoly,0,2,5,45,45,45,8,0,0,0,0,0,0,0,0,0,0
34672,boardgame,U.Dub.Opoly,0,2,5,45,45,45,8,0,0,0,3,0,0,0,0,0,0
34673,boardgame,UVAopoly,0,2,5,45,45,45,8,1,3,0,2,0,0,0,0,0,0
34674,boardgame,Volopoly,0,2,5,45,45,45,8,0,0,0,5,0,0,0,0,0,0
34675,boardgame,Wazzuopoly,0,2,5,90,90,90,8,2,4.75,0,11,0,0,0,0,0,0
34676,boardgame,Wisconsinopoly,0,2,5,45,45,45,8,1,6,0,9,0,0,0,3,0,0
34677,boardgame,Ruber und Gendarm,1993,2,4,20,20,20,0,1,5,0,8,0,0,0,1,0,0
34678,boardgame,Der Aktionr,1991,3,6,45,45,45,0,2,5.25,0,8,2,0,0,1,0,0
34679,boardgame,Nessy,1995,2,4,30,30,30,0,1,8,0,2,1,0,0,0,0,0
34680,boardgame,Riese Grobian,1989,2,4,30,30,30,6,3,6.16667,0,10,0,0,0,1,0,0
34681,boardgame,Top Dog,1995,1,4,30,30,30,0,2,4.5,0,12,1,0,1,4,0,0
34683,boardgame,Saygo,0,2,2,0,0,0,0,2,5.5,0,17,2,0,0,3,0,0
34684,boardgame,Mrchenland,0,2,4,30,30,30,4,3,4.33333,0,10,0,0,0,3,1,1
34685,boardgame,A Tour Through the British Colonies and Foreign Possessions,1855,1,4,30,30,30,0,0,0,0,2,0,0,1,1,0,0
34686,boardgame,The Noble Game of Elephant and Castle or Travelling in Asia,1994,1,4,30,30,30,0,0,0,0,3,0,1,0,1,0,0
34687,boardgameexpansion,World at War: Gamer's Guide ,2008,2,2,180,180,180,12,62,6.69677,5.57441,243,9,16,29,30,11,2
34688,boardgame,Deep Sea-Opoly,0,2,6,45,45,45,0,0,0,0,0,0,1,0,0,0,0
34689,boardgame,Wackelturm,1994,2,6,15,15,15,5,4,6.1,0,28,0,0,0,1,1,2
34690,boardgame,Drachenreiter,2008,2,4,25,25,25,8,10,5.65,0,26,4,1,1,2,0,0
34691,boardgameexpansion,Catan: Traders & Barbarians  5-6 Player Extension,2008,5,6,90,90,90,12,407,6.97315,5.99686,1828,38,30,169,88,35,2.4286
34693,boardgame,Animal 2x2,1994,2,4,10,10,10,0,0,0,0,4,0,0,0,0,0,0
34694,boardgame,Hoplites,0,2,2,30,30,30,0,8,6.6875,0,11,0,0,2,7,4,2
34695,boardgame,Fortress,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34697,boardgame,Africa Raid,1992,2,4,60,60,60,0,1,8,0,1,0,0,1,1,0,0
34698,boardgame,Der Maulwurf hilft!,1992,2,6,20,20,20,0,0,0,0,2,0,1,0,0,0,0
34700,boardgame,Warum ist die Banane krumm?,1995,2,8,30,30,30,0,2,5,0,7,0,0,0,1,0,0
34702,boardgame,Bedrijvenspel,1994,2,6,0,0,0,0,1,4.1,0,1,0,0,0,0,0,0
34703,boardgame,Croky showspel,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34704,boardgame,Tikkertje,2000,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34705,boardgame,Sports Dice: Basketball,1995,2,2,30,30,30,0,3,6.33333,0,8,0,0,1,1,0,0
34706,boardgame,Goodbye....,2006,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34708,boardgame,World Passport,2007,1,1,0,0,0,0,3,5.56667,0,9,1,0,0,2,1,1
34709,boardgame,"""Stonewall"" Jackson's Shenandoah Valley Campaign",2002,2,6,180,180,180,0,0,0,0,2,0,0,1,0,0,0
34710,boardgame,Battle of the Pyramids,2007,2,2,40,40,40,0,12,5.60417,0,28,8,1,5,4,2,2.5
34711,boardgameexpansion,Voidstriker Ship Recognition Guide #1,2007,2,2,0,0,0,0,1,8,0,5,0,0,0,0,0,0
34712,boardgameexpansion,Elementalis: Chaotica and Cultists,2008,2,5,30,30,30,0,2,5,0,14,0,0,0,1,0,0
34714,boardgame,Hat Stackers Party,2007,2,4,15,15,15,0,2,7.5,0,2,0,0,0,0,1,1
34715,boardgame,Syl-la-bles,2007,2,8,0,0,0,8,5,4.8,0,18,2,0,0,4,1,1
34716,boardgame,Play on Words,2008,1,4,0,0,0,0,1,6.5,0,11,0,0,2,1,2,1.5
34717,boardgame,Poker face,1993,3,6,8,8,8,0,1,4,0,3,1,0,0,0,0,0
34718,boardgame,Mighty Landlord,2007,3,4,60,60,60,0,1,6,0,2,0,5,8,1,0,0
34719,boardgame,Chicken Warriors,2006,4,5,60,60,60,0,2,6.5,0,2,0,0,5,1,0,0
34720,boardgame,Chicken Run: Chicken Warriors 2,2007,4,5,60,60,60,0,3,6.33333,0,2,0,3,5,2,0,0
34721,boardgame,Emanations,2008,2,2,5,5,5,0,1,5,0,0,0,0,1,1,0,0
34722,boardgame,Gwiazdy Okej!,2004,2,6,60,60,60,0,3,3.33333,0,5,0,0,0,1,1,1
34723,boardgame,Des Kaisers neue Kleider,2000,2,4,30,30,30,0,1,5,0,2,1,0,0,0,0,0
34724,boardgame,Cribble,1991,2,4,0,0,0,0,1,7,0,4,0,0,0,0,0,0
34725,boardgame,Reader's Digest National Word Power Challenge,2007,3,6,30,30,30,8,2,6.4,0,3,2,0,0,1,1,1
34726,boardgame,Salvanl (flight from the enchanted wood),2008,2,4,20,20,20,0,3,6.66667,0,12,1,0,3,2,0,0
34727,boardgame,Street Fighting in Berlin,2008,2,2,0,0,0,0,0,0,0,14,0,5,4,2,1,2
34729,boardgame,The Story of Genghis' Conquest of the West,2008,2,2,0,0,0,0,0,0,0,11,0,1,2,0,0,0
34730,boardgame,Temujin's Battles,2008,2,2,0,0,0,0,1,5,0,14,1,1,1,2,0,0
34731,boardgame,Schnarchkonzert,1988,2,4,20,20,20,0,0,0,0,2,0,0,0,1,0,0
34732,boardgameexpansion,FNG: Unconventional Warfare,2008,1,0,120,120,120,0,3,7.66667,0,19,0,0,2,2,0,0
34733,boardgame,Rebels from the Empire,2008,2,2,45,45,45,0,1,4.5,0,8,0,1,2,2,1,2
34734,boardgame,Grabsch,1991,2,4,5,5,5,6,2,4.5,0,14,1,0,1,3,1,1
34735,boardgame,Spion im Werk: Das Opel-Spiel,1992,3,7,30,30,30,0,0,0,0,3,0,0,0,0,0,0
34736,boardgame,NC-Backgammon,2002,2,2,60,60,60,0,1,7,0,2,0,0,1,0,0,0
34737,boardgame,Platz da!,1975,2,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
34738,boardgame,Quizkoenig,1957,3,8,40,40,40,0,0,0,0,0,0,0,0,0,0,0
34739,boardgame,Auf Nummer sicher,1995,4,4,20,20,20,8,0,0,0,2,1,0,0,0,0,0
34740,boardgame,"ab, durch die mitte!",1975,2,4,20,20,20,8,1,6,0,8,0,0,0,1,0,0
34742,boardgame,Ich Fahr' Fair,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34743,boardgame,Tic Tac Know Bible Game,1964,2,2,30,30,30,0,1,4,0,2,1,0,1,1,0,0
34748,boardgame,Audacity!,1991,2,2,20,20,20,0,0,0,0,0,0,0,1,0,0,0
34749,boardgame,War in the Gulf,0,2,4,30,30,30,0,1,2,0,0,0,0,0,1,1,1
34750,boardgame,Dresda,1995,1,0,0,0,0,0,2,6,0,6,1,0,0,1,0,0
34751,boardgame,Fetch the Ink,0,2,4,90,90,90,0,1,6,0,1,0,0,0,1,0,0
34752,boardgame,Clubhouse Golf Dice Game,2004,1,4,10,10,10,0,0,0,0,3,0,1,1,1,0,0
34753,boardgame,Tacoma Trivia,1993,2,4,60,60,60,13,0,0,0,0,0,0,0,0,0,0
34754,boardgame,UNO: Hannah Montana,2007,2,10,20,20,20,7,2,6.1,0,8,1,0,1,1,1,2
34755,boardgame,Isabella,1990,2,5,30,30,30,8,0,0,0,0,0,0,0,0,0,0
34756,boardgame,Zwergen-Rennen,1990,2,4,20,20,20,0,0,0,0,6,1,0,0,1,0,0
34757,boardgame,Highway Mary Kay,1994,2,4,60,60,60,0,0,0,0,0,0,0,0,0,0,0
34758,boardgame,The Cooking Game,1986,2,6,0,0,0,0,5,5.4,0,19,1,0,1,0,4,1.5
34759,boardgame,"TETO, the cardgame",2008,2,2,15,15,15,0,19,5.65587,0,17,0,0,0,5,2,1
34760,boardgame,Quiz mit Pfiff,1986,2,6,30,30,30,0,1,2,0,4,0,0,0,0,0,0
34761,boardgame,Fast Game System,2003,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34762,boardgame,Der Zahlen-Markt,1995,2,4,30,30,30,0,0,0,0,0,0,0,0,0,0,0
34763,boardgame,THE ROAD TO BERLIN: The Last Act in the East,0,1,0,0,0,0,0,1,8,0,0,0,5,15,4,1,4
34764,boardgame,57th PANZER KORPS: The Strong Right Hook,0,1,2,360,360,360,0,3,7.16667,0,7,0,5,8,4,1,2
34765,boardgame,Genom det svartaste Afrika,1920,1,0,20,20,20,0,0,0,0,0,0,0,0,0,1,1
34766,boardgame,UNO: Fraggle Rock,2006,2,10,30,30,30,7,0,0,0,6,0,0,3,0,0,0
34767,boardgame,UNO: Pirates of the Caribbean at World's End,2007,2,10,30,30,30,7,4,5.25,0,15,0,1,2,1,0,0
34768,boardgame,UNO: High School Musical 2,2007,2,10,30,30,30,7,1,5,0,8,1,0,2,1,0,0
34769,boardgame,UNO: The Nightmare Before Christmas,2007,2,10,30,30,30,7,6,7.16667,0,41,1,0,3,5,1,1
34770,boardgame,UNO: Hi Hi Puffy Amiyumi,2006,2,10,30,30,30,7,0,0,0,0,0,0,1,0,0,0
34771,boardgame,UNO: Ratatouille,2007,2,10,30,30,30,7,0,0,0,3,0,0,3,0,0,0
34772,boardgame,UNO: Magic Treehouse,2007,2,10,30,30,30,7,0,0,0,2,0,0,2,0,0,0
34773,boardgame,UNO: Spider-Man 2,2004,2,10,30,30,30,7,0,0,0,0,0,0,1,0,0,0
34774,boardgame,UNO: Over the Hedge,2006,2,10,30,30,30,7,0,0,0,2,0,0,1,0,0,0
34775,boardgame,UNO: Happy Feet,2006,2,10,30,30,30,7,2,5.5,0,7,1,0,1,0,0,0
34776,boardgame,UNO: WWE Legends of Wrestling,2005,2,10,30,30,30,7,10,5.6,0,21,2,1,3,2,1,2
34777,boardgame,UNO: Boston Red Sox,2004,2,10,30,30,30,7,4,6.25,0,15,0,0,2,1,0,0
34778,boardgame,UNO: Red Sox 07 World Series Champions,2007,2,10,30,30,30,7,3,3.33333,0,6,0,0,2,0,0,0
34779,boardgame,UNO: San Antonio Spurs,2006,2,10,30,30,30,7,2,5.5,0,3,0,0,2,1,0,0
34780,boardgame,"UNO: It's the Great Pumpkin, Charlie Brown",2006,2,10,30,30,30,6,0,0,0,11,0,0,1,1,0,0
34781,boardgame,Soda Pop,1974,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34782,boardgame,Five Little Monkeys Jumping on the Bed Card Game,0,0,0,0,0,0,0,2,3.5,0,14,0,0,0,2,0,0
34783,boardgame,A Hole in Your Pocket,1997,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34784,boardgame,The Spiderwick Chronicles Creature Capture Card Game,2008,2,4,0,0,0,0,7,4.85714,0,9,2,0,0,3,0,0
34786,boardgame,Paddington's Travels,1975,2,4,30,30,30,0,1,3,0,2,0,0,0,1,0,0
34787,boardgame,Geomancy,2007,2,6,30,30,30,0,1,7,0,0,0,0,0,1,0,0
34789,boardgame,Dancing with the Stars Card Game,2008,2,6,0,0,0,8,5,2.4,0,3,0,0,0,0,1,1
34790,boardgame,Who Said...Follow the Prophets Game,0,2,10,45,45,45,0,1,4,0,2,0,0,0,0,0,0
34791,boardgame,Choose the Right Match Game,0,2,4,30,30,30,0,0,0,0,2,0,0,0,1,0,0
34792,boardgame,Righteous! Book of Mormon Edition,2007,2,4,60,60,60,0,2,5,0,4,0,0,0,0,0,0
34793,boardgame,Bibi Blocksberg Hexen-Einmaleins,1998,2,4,20,20,20,0,0,0,0,2,0,0,0,1,0,0
34794,boardgame,Fishing for Nephites,2001,2,4,15,15,15,0,1,3,0,1,0,0,0,1,1,1
34795,boardgame,Bishop Rick,2001,2,4,15,15,15,0,0,0,0,2,1,0,0,0,0,0
34796,boardgame,Articles of Faith Card Game,2001,2,6,30,30,30,0,0,0,0,0,0,0,0,0,0,0
34797,boardgame,Concentrate on LDS Presidents,2001,2,4,30,30,30,0,0,0,0,2,0,0,0,0,0,0
34798,boardgame,The Old Shell Game,1974,2,4,30,30,30,0,3,2.66667,0,7,1,0,0,1,0,0
34799,boardgame,Froschkonzert,1987,2,4,20,20,20,6,1,2,0,5,1,0,0,2,0,0
34800,boardgame,Lustiges Begriffe-Raten,1991,2,12,45,45,45,0,0,0,0,3,0,0,0,1,0,0
34802,boardgame,Finger weg von meiner Kohle!,1995,2,6,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34803,boardgame,Spiel-Hlle,1992,2,4,60,60,60,0,0,0,0,1,0,0,0,0,0,0
34804,boardgame,Sticky Wicket,0,2,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0
34805,boardgame,Clip-on,1982,2,6,30,30,30,0,0,0,0,3,0,0,0,1,0,0
34806,boardgame,Mirror Game,0,2,2,0,0,0,0,3,5,0,4,0,0,0,2,0,0
34807,boardgame,Puchar Europy,1989,3,6,0,0,0,0,9,3.88889,0,9,0,0,0,1,2,1.5
34808,boardgame,Piggy,0,2,10,20,20,20,7,2,3,0,8,0,0,0,1,0,0
34810,boardgame,The Recess Dungeon Game,2008,2,6,30,30,30,0,3,6.66667,0,3,0,0,0,3,1,1
34811,boardgame,Pylon,2007,2,2,15,15,15,0,18,6.91111,0,17,0,0,2,13,4,2
34812,boardgame,Intersect,2005,2,2,20,20,20,0,2,5.5,0,3,0,0,0,4,2,2
34813,boardgame,Quintazone,2005,2,5,30,30,30,0,4,7.125,0,4,0,0,2,5,3,1.6667
34814,boardgame,Poder Galctico,1990,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34815,boardgame,Word Storm,2008,2,8,0,0,0,0,0,0,0,5,2,0,0,2,0,0
34816,boardgame,Breakthrough,2001,2,2,15,15,15,0,1,7,0,5,0,1,0,2,0,0
34817,boardgame,Monopoly: New York Giants Superbowl XLII Champions,2007,2,6,60,60,60,8,2,5,0,2,0,0,0,1,0,0
34818,boardgame,IceGolf,2007,1,5,10,10,10,0,3,6.33333,0,4,0,0,0,3,3,1
34821,boardgame,Dominew,1986,1,5,20,20,20,0,3,5.66667,0,7,2,0,0,2,1,1
34822,boardgame,Barbie Butterfly Princess,1995,2,4,0,0,0,0,2,5.5,0,1,0,0,1,0,0,0
34823,boardgame,El desafo del desierto PARIS-DAKAR,0,2,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0
34824,boardgame,Bull Chase,1989,2,4,30,30,30,0,0,0,0,0,0,0,0,0,1,1
34825,boardgame,4-mation,2007,2,6,0,0,0,0,26,5.1,0,102,13,0,3,13,2,1
34826,boardgame,Stora skandiska kriget,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34827,boardgame,Isle at War,2008,2,2,30,30,30,0,6,6.66667,0,15,0,0,6,7,2,2
34828,boardgame,OHMU War Machine,1992,2,2,360,360,360,0,3,5.5,0,5,0,2,1,1,1,3
34830,boardgame,Im Brenwald,1986,2,6,20,20,20,0,0,0,0,4,0,0,0,1,0,0
34831,boardgame,Tiff & Tff,1998,2,2,15,15,15,0,2,6.5,0,4,0,0,0,1,1,1
34832,boardgame,Pi-Pa-Poker,1996,2,4,20,20,20,0,0,0,0,1,1,0,0,1,0,0
34835,boardgame,Police Academy,1995,2,6,30,30,30,0,0,0,0,9,3,1,1,3,0,0
34836,boardgame,Das groe Gartenspiel,1989,2,4,30,30,30,10,0,0,0,4,0,0,0,1,0,0
34837,boardgame,Goofy & Max: rgern macht Spa!,1996,2,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
34838,boardgame,Rex,1900,2,2,45,45,45,0,1,9,0,6,0,2,2,4,0,0
34839,boardgame,UNO: Kobe Bryant Special Edition,2007,2,10,30,30,30,7,1,3,0,1,0,0,2,1,0,0
34840,boardgame,UNO: LeBron James Special Edition,2007,2,10,30,30,30,7,0,0,0,0,0,0,1,0,0,0
34841,boardgame,UNO: Reggie Bush Special Edition,2007,2,10,30,30,30,7,1,6,0,1,0,0,1,1,0,0
34842,boardgame,UNO: Brett Favre NFL Greatest Players Edition,2007,2,10,30,30,30,7,1,8.23,0,3,0,0,1,0,0,0
34844,boardgame,Lucky Puck,1995,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34845,boardgame,Buchstaben-Beutel,2007,2,6,30,30,30,8,0,0,0,2,0,0,0,0,0,0
34848,boardgame,Raumschach,1907,2,2,0,0,0,0,4,8.25,0,3,0,1,3,1,1,5
34849,boardgameexpansion,La Valle des Mammouths: L'extension,2008,3,6,120,120,120,0,20,7.395,0,105,0,20,29,13,3,2
34850,boardgame,Action,2007,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34851,boardgame,Ancestors,1979,2,6,60,60,60,0,0,0,0,0,0,0,0,0,0,0
34852,boardgame,Dice Games,1976,0,0,0,0,0,0,2,5.55,0,2,0,0,0,2,0,0
34853,boardgameexpansion,Zooloretto: Job Boards,2008,2,5,45,45,45,0,124,6.91086,5.71754,489,14,23,35,63,5,2
34854,boardgameexpansion,Strike Force One+: The Expert Game Expansion,2008,2,2,25,25,25,0,17,6.77647,0,49,1,1,4,8,5,1.6
34855,boardgame,Circular Chess,2001,2,2,60,60,60,0,0,0,0,2,0,0,1,0,0,0
34856,boardgame,Circular Chess,1983,2,2,60,60,60,0,3,5,0,6,0,0,3,3,1,1
34857,boardgame,Binary Dice,1999,2,10,15,15,15,0,0,0,0,6,0,2,8,1,0,0
34859,boardgame,MagnetX,2007,1,6,15,15,15,0,8,6.4375,0,12,2,2,2,5,1,2
34860,boardgame,Shah-Shah,1941,2,4,30,30,30,0,2,4,0,2,1,0,0,2,1,1
34861,boardgameexpansion,You've Been Sentenced! Add-On Deck: Sci-Fi/Fantasy,2008,3,10,45,45,45,0,10,6,0,57,6,1,2,6,1,1
34862,boardgameexpansion,You've Been Sentenced! Add-On Deck: Gourmet Cuisine,2008,3,10,45,45,45,0,6,6.25,0,36,2,1,1,2,0,0
34863,boardgameexpansion,You've Been Sentenced! Add-On Deck: Sports Highlights,2008,3,10,45,45,45,0,4,6.375,0,26,2,1,0,2,1,1
34864,boardgameexpansion,You've Been Sentenced! Add-On Deck: Pop Culture,2008,3,10,45,45,45,0,6,7.08333,0,36,2,1,1,3,1,1
34865,boardgameexpansion,You've Been Sentenced! Add-On Deck: Reader's Digest National Word Power Challenge (A-L),2008,3,10,45,45,45,8,5,7.1,0,31,2,2,1,1,2,1
34866,boardgame,Crossword,1978,1,10,5,5,5,0,23,5.3913,0,67,5,0,0,8,1,1
34867,boardgame,BRATZ Genie Magic:  As You Wish,2005,2,5,45,45,45,6,1,3,0,0,0,0,0,1,0,0
34868,boardgame,Tenka Goudatsu,2007,2,2,0,0,0,0,5,6.7,0,21,0,1,2,0,4,2.75
34869,boardgameexpansion,Shadow Hunters Expansion Kit,2006,4,8,30,30,30,10,581,7.35401,6.33867,1315,23,30,107,196,41,1.9268
34872,boardgame,ELECTION! The Election Game,2008,2,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0
34873,boardgame,Dodgem,1972,2,2,15,15,15,0,5,5.5,0,6,1,0,1,4,3,1.3333
34874,boardgame,HACK'N'SLASH,1984,2,5,45,45,45,0,2,6.5,0,3,0,1,0,0,1,2
34875,boardgame,L'auto colo,2008,2,4,45,45,45,0,0,0,0,1,0,0,0,0,0,0
34876,boardgame,World War,2008,2,2,60,60,60,0,2,2,0,7,0,0,1,3,2,1.5
34877,boardgame,Jason Donovan Straight From The Heart,1989,2,6,60,60,60,0,3,1.83333,0,4,0,0,1,2,1,1
34879,boardgame,Alphabetor,0,1,6,30,30,30,0,1,6.5,0,4,1,1,2,0,0,0
34880,boardgame,Hexciting Connection,2007,2,4,10,10,10,0,0,0,0,0,0,0,0,0,0,0
34881,boardgame,Mad Lab,0,2,4,15,15,15,0,2,5.5,0,2,0,0,1,2,0,0
34882,boardgame,Monopoly: Shrek Collector's,2007,2,6,90,90,90,8,10,5.1,0,17,2,1,2,4,1,2
34883,boardgame,The Color Train Game,1973,2,4,15,15,15,0,1,6,0,1,0,0,0,1,0,0
34884,boardgame,Planet der Sinne,2003,2,4,20,20,20,4,9,6.44444,0,20,1,0,1,2,1,1
34885,boardgame,Ritter der Zahlenrunde,2008,2,4,20,20,20,0,2,6,0,7,0,0,1,1,0,0
34886,boardgame,Pirates Versus Ninjas,2008,2,6,20,20,20,0,9,5.27778,0,21,1,1,2,8,3,1.3333
34888,boardgame,Prism,2008,2,6,60,60,60,8,21,5.84762,0,51,7,0,1,11,3,1
34889,boardgame,Labyrintus,2008,2,4,30,30,30,0,11,7.40909,0,13,0,35,147,19,3,2
34890,boardgame,Assault on Sevastopol,2008,2,2,45,45,45,0,29,6.57069,0,97,2,5,16,19,5,1.8
34896,boardgame,Go Plates,0,2,4,20,20,20,0,0,0,0,0,0,0,0,0,0,0
34897,boardgame,Hold to the Rod: Primary Edition,0,4,40,45,45,45,0,1,5,0,1,0,0,0,0,0,0
34900,boardgame,Scripture Search & Spell Book of Mormon,0,0,8,15,15,15,0,0,0,0,0,0,0,0,0,0,0
34901,boardgameexpansion,Mercenary Air Squadron World War II: Mediterranean Theater of Operations,2008,1,4,30,30,30,0,3,7.66667,0,25,0,2,3,1,3,2.3333
34904,boardgame,Logo Lok!,0,1,4,0,0,0,0,5,5.04,0,10,0,0,0,3,0,0
34906,boardgame,Nutty Cups,2008,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0
34907,boardgame,Hexa-Zoki Puzzles,2005,1,6,10,10,10,0,0,0,0,1,0,0,0,0,0,0
34908,boardgame,Gospel Explosion: the Acts of the Apostles,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34909,boardgame,Tetrano,2003,2,2,10,10,10,0,1,6,0,4,0,1,3,2,1,2
34910,boardgame,Hydropolis,2007,2,5,20,20,20,0,5,6.5,0,10,0,3,5,7,1,2
34911,boardgame,Pentamid,2006,2,2,10,10,10,0,4,5.125,0,6,0,0,1,2,0,0
34912,boardgame,Pach-Ice-i,2006,2,2,30,30,30,0,0,0,0,2,0,0,1,0,0,0
34913,boardgame,Par-Trees-i,2006,2,4,30,30,30,0,1,6,0,2,0,0,0,0,0,0
34914,boardgame,UNO: A Charlie Brown Valentine,2006,2,10,30,30,30,7,0,0,0,2,0,0,1,0,0,0
34915,boardgame,QUATRO: A Multiplication Game,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34916,boardgame,Hexors of Might & Magic: A Strategic Hex,2008,2,5,30,30,30,0,0,0,0,0,0,0,0,0,0,0
34917,boardgame,Sodbusters,2008,1,6,120,120,120,10,17,5.94118,0,26,2,3,9,8,7,3
34918,boardgame,Reise Durch das Bistum Osnabrck,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34919,boardgame,Beyond Chess,2006,2,2,60,60,60,0,11,7.77273,0,26,1,5,27,7,1,5
34920,boardgame,StarRunners,2005,2,2,15,15,15,0,5,4,0,7,0,0,0,5,4,1.25
34921,boardgame,WreckTangle,2007,2,4,20,20,20,0,3,5.5,0,5,0,0,1,4,3,2
34922,boardgame,Reach,0,3,8,20,20,20,0,0,0,0,0,0,0,0,0,0,0
34923,boardgame,Lieber Nachbar,1989,2,4,30,30,30,7,1,5,0,2,0,0,0,0,0,0
34925,boardgame,Riskant!,1991,3,6,30,30,30,12,3,4,0,10,2,0,0,1,0,0
34926,boardgame,New Faces Game,1975,2,6,90,90,90,0,2,4.5,0,7,0,0,0,0,0,0
34927,boardgame,Bible Trivia,1999,2,4,0,0,0,7,3,6.33333,0,18,1,0,1,2,1,1
34928,boardgameexpansion,Field of Glory Companion 1: Rise of Rome,2008,2,4,180,180,180,0,29,6.87931,0,141,4,2,2,8,3,4
34929,boardgame,Van Dale Familiespel,1998,2,4,60,60,60,10,3,4,0,12,0,0,0,2,0,0
34930,boardgame,Moon Shot,1967,2,4,30,30,30,0,0,0,0,1,1,2,1,0,0,0
34931,boardgame,Fancy Nancy Posh Bedroom Game,2007,2,4,30,30,30,0,7,3.5,0,23,0,0,1,3,0,0
34932,boardgame,Fancy Nancy Card Game,2007,3,6,0,0,0,5,4,3,0,9,0,0,0,2,1,1
34935,boardgame,Passing the Buck,1979,3,4,45,45,45,0,1,5,0,3,0,0,0,0,0,0
34937,boardgame,Monopoly: Michael Graves Wooden Keepsake,2002,2,6,90,90,90,0,5,6,0,12,0,2,0,1,0,0
34938,boardgame,Beware of the Dog,2006,1,4,15,15,15,4,17,5.63824,0,35,1,0,2,6,2,1
34939,boardgame,Vertigo: The Balancing Puzzle,1970,1,2,10,10,10,0,0,0,0,6,0,0,1,1,0,0
34940,boardgame,Thomas Count Your Cars Game,0,2,4,0,0,0,3,1,2,0,1,0,0,0,0,0,0
